1717352503,PIFS,1,1,0,0.9073594536067755,0.7925555680178751,0.36068408884027303,0.8324850951812843,0.5656007732107363,0.7491867314765974,0.7256159233679982,0.789890185195983,0.8635171700043035,0.205738231005101,0.7060842961881071,0.49498478808916224,0.8348836823628677,0.7751928552220383,0.707427420365354,0.7905991845547844,0.014196836051808664,0.534673575093058,0.29524419955835646,0.3308220495486589,0.027584778216386625
1717353735,PIFS,1,1,1,0.9118967503053514,0.7638762037366901,0.35281679707211244,0.8263081946307479,0.6229831763281188,0.7396641763336158,0.7251901126333834,0.831965714972811,0.8668752521235724,0.19030243636104657,0.618348161035389,0.5412049823350435,0.5210550489849503,0.7875935057224682,0.7592515506114972,0.7885383679251858,0.15291397312382096,0.12255504256690458,0.12775894788595965,0.4076402628902556,0.003505523274374821
1717354952,PIFS,1,1,2,0.8989802582149667,0.6816139280821173,0.32660648069234627,0.8079982762032656,0.6075409238614752,0.7131129967038897,0.7193468023678691,0.8118283446951823,0.8776934824832985,0.23976769208319682,0.4306928729930855,0.4806283787025968,0.7869141194576318,0.7028566610205441,0.7357140950026535,0.7791766279638234,4.686694474384164e-05,0.1775269399533489,0.1266774985996641,0.27961099051198585,0.14482473083047306
1717486745,COS-contrast,1,1,0,0.902127205050473,0.7414752920557982,0.355454475254114,0.7582130609065186,0.4973773523239036,0.7438253531613894,0.7460664659138054,0.6593176983496305,0.8478348578254661,0.13827882274178588,0.6723576027983046,0.42622598330134476,0.7859386061473937,0.7245988886611312,0.14192347247022521,0.8005626222046913,0.001393325006044557,0.34047329058344156,0.2359134381462096,0.18758256365890918,0.013775002313398534
1718680481,test_outputs_old,1,1,1,0.9037438391700222,0.7662242633407053,0.3336719537050659,0.788428494280222,0.6011759139618047,0.6710705162320879,0.839299052556883,0.8169165152462362,0.8535181432473915,0.2470898296853706,0.5733854961907872,0.5747127405549145,0.021601782370015876,0.7185581785006583,0.7004612903924673,0.79482906383053,0.20586690788322895,0.05582308848929028,0.10902726152772863,0.5222634617468329,0.005292538007736191
1718683838,test_outputs_old,1,1,2,0.9032559187228829,0.7948408531472533,0.33889761022663045,0.8003005818384727,0.5560622588847998,0.7558016689386945,0.75988287193997,0.8221834854912624,0.8726950831825383,0.23859809483295166,0.021593214289609246,0.5475719503501616,0.8079259838665883,0.7652567047613328,0.714160016394853,0.7924207928963405,0.00022626170884337393,0.2593021617496245,0.22050795302381432,0.32152369767479105,0.14663331230689258
1718789115,test_outputs_old_alpha25,1,1,0,0.9092792379705882,0.7860812867083353,0.36230135332641566,0.8154139803916373,0.5819865696307038,0.7583005443482083,0.7429854431745109,0.8049412152716466,0.8706400746245991,0.26778410452348184,0.7119354420261069,0.521209530557974,0.8334642508061127,0.8263459970417446,0.493544771851004,0.8010923119507719,0.0,0.4999507394553041,0.30437374416081886,0.2795251246089353,0.03510857672453043
1718792518,test_outputs_old_alpha25,1,1,1,0.9016096799802847,0.7462887510773096,0.3113981113962153,0.7848504567492316,0.6111373972022441,0.6627198069977414,0.8345377204624974,0.809584135301307,0.8304478948108407,0.25857279530840127,0.5807731090644702,0.5765270991404546,0.026267343315222538,0.7249268516944172,0.6883499847114487,0.7951072151498874,0.21014448000842642,0.05092412973311444,0.09967982409463416,0.5287072185877713,0.006822179188796691
1718795929,test_outputs_old_alpha25,1,1,2,0.9030220480150077,0.7931296014276343,0.3394656760678783,0.7989156843333366,0.5548574103759831,0.7521963929556222,0.753329554283322,0.8208728271103477,0.872412336022479,0.23944683139962156,0.027656112095421338,0.5532574654109736,0.8073479065992475,0.7649427352519724,0.7140227072926293,0.7921327530688651,0.00025532173740419004,0.257340909172295,0.22461816985158922,0.30918816846592345,0.14346831816404876
1718810001,test_alpha25,1,1,0,0.9087048164205718,0.778654183261232,0.35693289324499344,0.814342799075093,0.5603502518654755,0.741139076181966,0.7595545380486797,0.8155955046330194,0.8732686125760404,0.2292085980666828,0.7101139678558385,0.4900721202537527,0.8438480961308807,0.8115055440472226,0.4228278870425595,0.8033465778481123,0.0,0.506413994517997,0.318916623583054,0.3054463487425534,0.06037519472371005
1718813491,test_alpha25,1,1,1,0.9079286168865545,0.7868595429155726,0.3506454432429376,0.8280548994304744,0.6532923210745817,0.7569453601590177,0.8212624683541886,0.8368979174317972,0.8701034799080565,0.2217320287378872,0.589693230777239,0.5088162237173429,0.13353691955253086,0.8039317541171344,0.7556371838775173,0.79770658200034,0.1046741250726631,0.02613993501266338,0.09316720388206741,0.49900811716706306,0.03174398964465432
1718817017,test_alpha25,1,1,2,0.8984684233190446,0.7790903577182753,0.3509436297861633,0.811121990389956,0.5757951546858989,0.7626765262505172,0.7680651417944876,0.8284931250553629,0.8735426319341933,0.23146787318575798,0.03688581574023276,0.5548771329340857,0.8155386250134383,0.7752011967733422,0.7409096236309036,0.7994340917370288,0.010886464063478483,0.24649285753945363,0.22288363990754637,0.3520835497574996,0.14688343830135414
1718848346,test_alpha25_beta25,1,1,0,0.9084667401455861,0.7807085717765387,0.3568258749424276,0.8132893736169795,0.5579337701950821,0.7402297551593756,0.7633079213743961,0.8119014804075464,0.871683915368701,0.24450542412655227,0.6977072204547534,0.4873971876698803,0.8431650235907207,0.8103312058519754,0.367798230762739,0.8030611937341724,0.0,0.4949582437586316,0.3290263509748917,0.2947330048514433,0.052604720943123066
