1717361398,PIFS,1,5,0,0.6797603663690857,0.3382026071759147,0.747760391565802,0.5456012070902658,0.8660029757574635,0.5290118372236605
1717362786,PIFS,1,5,1,0.6768975144904416,0.31940508411130974,0.7475574551961517,0.6094646793664427,0.8568571260339929,0.40156248520623905
1717364179,PIFS,1,5,2,0.6177964189601759,0.30844629512192073,0.6911376532495177,0.6332680692451942,0.7977792021520602,0.391129279993677
1717487021,COS-contrast,1,5,0,0.6380838723580493,0.2223063643372428,0.7044665661534253,0.4404517784928137,0.8664174666429181,0.30892501815384776
1717493727,COS-not-contrast,1,5,0,0.6388357736516285,0.22523945921574415,0.7045545607745216,0.4461567541699032,0.8672889715702692,0.31165375163413667
1717493870,COS-contrast,1,5,0,0.6097416593469616,0.2215592810713239,0.6679511306848628,0.48239966605773665,0.8726326297133719,0.31170901816661606
1717495184,PIFS,1,5,0,0.6822285634536143,0.3367326246217218,0.7511252482917697,0.5440102140856793,0.8653350876369609,0.5275132392841633
1717514142,COS-contrast-005,1,5,0,0.6835262428572411,0.3108441522727937,0.7557150109012087,0.5280967884231057,0.862134804729085,0.4745294213314123
1717515777,COS-contrast-005,1,5,1,0.6639905823868669,0.30168777648788925,0.7319325024287766,0.629142740909893,0.867478417482786,0.37598482304489034
1717517349,COS-contrast-005,1,5,2,0.623757133561671,0.2932562932886546,0.7054800668516766,0.6043640075360808,0.8255023802761362,0.3771032109260125
1717519385,COS-contrast-005,1,5,1,0.6468382414523921,0.29692023509064547,0.70860614894978,0.6477936558510232,0.873202613939378,0.3630085567004907
1717521154,COS-contrast-005,1,5,1,0.6524678827733934,0.30794261038772375,0.7144503484526126,0.6422945888455224,0.8726806168478685,0.3809010808935018
1717522748,COS-contrast-005,1,5,2,0.6186200999410799,0.30834838300731465,0.6929527470461684,0.6248223812781035,0.8566624934274615,0.39413118787600065
1717525251,COS-contrast-005,1,5,0,0.6825992284199842,0.3196896194598533,0.7512538000321398,0.5505112132586009,0.8644810974918316,0.47868522384461115
1717529405,COS-contrast-005-lr01,1,5,0,0.6863747953030868,0.31094594787064134,0.7570113881661287,0.5257176386791327,0.8648632407407576,0.4745935528863464
1717530992,COS-contrast-005-lr01,1,5,1,0.6549466185231735,0.304541002870186,0.7204969887267532,0.6383154034657774,0.8693789991567457,0.3773905751024675
1717532571,COS-contrast-005-lr01,1,5,2,0.6225400074836099,0.29648505741452574,0.7029355428284496,0.6044721924810068,0.8349551584664417,0.38331310850752154
1717566530,COS-contrast-005-lr0,1,5,0,0.6847961329321279,0.3111579171175564,0.7538436371123607,0.5260500272128988,0.8657068163968823,0.47690658108812656
1717568119,COS-contrast-005-lr0,1,5,1,0.6547189862542183,0.3044337497164981,0.7198184396725609,0.640576503455218,0.8712931490828228,0.3779361049618646
1717569706,COS-contrast-005-lr0,1,5,2,0.6220513830662738,0.29351724246137567,0.7020796036336143,0.6013875598116907,0.8470518283364622,0.3797487031764969
1717571409,COS-contrast-005-no,1,5,0,0.6833340531976048,0.310589121797623,0.755566545901895,0.5278783126394802,0.8620103988292313,0.4740755740133277
1717572974,COS-contrast-005-no,1,5,1,0.6639914269178029,0.30133938302093954,0.7320778365740872,0.6291018829047484,0.8669102134099701,0.37518595981916447
1717574547,COS-contrast-005-no,1,5,2,0.6236211344224362,0.29283862703994123,0.7052601113200896,0.6038282248237521,0.8243362478055013,0.3766911398042135
1717576419,COS-contrast-005,1,5,0,0.6833362136643849,0.3189052532889997,0.7507529764283931,0.547301946517611,0.8659040130104894,0.48079391131002025
1717578006,COS-contrast-005,1,5,1,0.6520970071110792,0.3071026020785958,0.7141194711352523,0.6466630823090517,0.8735136480818064,0.3791049749432552
1717579595,COS-contrast-005,1,5,2,0.6179933688080149,0.3117440214883008,0.6947305388407612,0.6334676767138622,0.842975885138063,0.396521213684807
1717653564,COS-contrast-005-MSE,1,5,0,0.6829353864379104,0.32007324797519565,0.7511957452943959,0.5499346363246391,0.8631907106443802,0.4813453775438946
1717655145,COS-contrast-005-MSE,1,5,1,0.651723532850916,0.30819168959742127,0.7136616440938099,0.6478627527221938,0.872682586653999,0.38027338421570356
1717656728,COS-contrast-005-MSE,1,5,2,0.618578299020004,0.31055301672647395,0.6947291731862725,0.632744563965038,0.8554963102306726,0.39232773663733067
1717658570,COS-contrast-005-MSE,1,5,0,0.6822781020293588,0.31864990905895574,0.4344125706466809,0.7494262640591491,0.5462565881393728,0.6319124056822252,0.8667215215576658,0.4822099349262764,0.6196634032079161
1717661071,COS-contrast-005-MSE,1,5,0,0.6775706852328732,0.32343564015051185,0.4378603866295865,0.7395798034877531,0.5665071869735995,0.6415763683065828,0.8739777145482566,0.46904798581799445,0.6104685659356802
1717663412,COS-contrast-005-MSE,1,5,1,0.6482857257790937,0.30452412944085017,0.41439253632874457,0.7072658715118533,0.6537859843977256,0.679475233848859,0.8771979452684991,0.37100523576862104,0.5214616265112868
1717665747,COS-contrast-005-MSE,1,5,2,0.6124720119726417,0.3073523130265988,0.40930574334180947,0.6846273484106277,0.6466995214418298,0.6651231768982606,0.858842699034498,0.3783633780054291,0.5253039583501913
1717673886,COS-contrast-005-COS,1,5,0,0.24939406246274093,0.07238012493862053,0.11219777164715446,0.26858622056252285,0.12312321510665614,0.16884555743473137,0.8380288785658303,0.16707670796607016,0.2786077564137241
1717675470,COS-contrast-005-COS,1,5,1,0.3563145350092362,0.1958468933680451,0.2527633809863191,0.37244998934388285,0.6180467060091959,0.4648001152292414,0.8747318386656431,0.2484474132523918,0.38698161889095695
1717677047,COS-contrast-005-COS,1,5,2,0.4943844557700132,0.20850628606500612,0.29330950210486606,0.5463081900858554,0.5430861595996981,0.5446924100482573,0.8228141399450832,0.2612121978482656,0.39653850173639993
1717678697,COS-contrast-005-COS,1,5,0,0.6876735722093612,0.3194549414175051,0.43625161586061106,0.7572766140118163,0.5367045177182167,0.6281911999120114,0.87083464744435,0.4861669829679009,0.6239801688127922
1717680280,COS-contrast-005-COS,1,5,1,0.6691762062208396,0.3074248773446767,0.4213008086543182,0.7365388410639547,0.633084240640132,0.6809043146626541,0.8716051408201042,0.38218618022268414,0.5313730185266167
1717681862,COS-contrast-005-COS,1,5,2,0.6263691843183882,0.3079762441636028,0.4129240064022314,0.7097527537854422,0.6254834354185815,0.664958895399866,0.8509038808205063,0.39156973730101785,0.536330436673648
1717687964,COS-contrast-005-COS,1,5,0,0.6846476027811248,0.3285884689279475,0.44405704422578757,0.7512885582721456,0.5555829326829211,0.6387821654766109,0.8777989764826326,0.4826741914420216,0.6228581661315848
1717693457,COS-contrast-005-COS,1,5,1,0.6644953943314744,0.3100949984027913,0.4228580535578185,0.7279229566531058,0.6440610129885058,0.8781790845094685,0.3829664262609131
1717696342,COS-contrast-005-COS,1,5,2,0.6239558389659394,0.30856145053741196,0.41292257185956693,0.704702714441269,0.6401467250180086,0.8540268254115586,0.38296366399808884
1717746217,COS-contrast-005-COS-lr2,1,5,0,0.6659002688183013,0.3332327423402738,0.44418464854071316,0.7277809418488929,0.593062238475744,0.8826560444384798,0.46338750685571456
1717749074,COS-contrast-005-COS-lr2,1,5,1,0.6367199623058493,0.29280801780217325,0.40114276072934124,0.693855515968201,0.6756899477915982,0.886230486318621,0.3508794711827926
1717751944,COS-contrast-005-COS-lr2,1,5,2,0.6164773938567074,0.3074607542372384,0.4102928423864964,0.6905827692184873,0.6682368376837882,0.8615746062801748,0.3676984055923771
1717852677,COS-contrast-005-COS-noContrast,1,5,0,0.6723496096324864,0.32934572973591275,0.4421213998293921,0.7381466797575865,0.5783896573853345,0.8776540017538998,0.4625346457556212
1717854139,COS-contrast-005-COS-freeze,1,5,0,0.6893602841701725,0.31897233006297,0.4361395297361466,0.7560741479377745,0.5157750884340808,0.8771788764555196,0.5039225068537068
1717855620,COS-contrast-005-COS-noContrast,1,5,1,0.6563640139228103,0.29366188881949346,0.40577650677804794,0.7206602407019452,0.6613893987109483,0.8801996104595688,0.3524280268699306
1717856411,COS-contrast-005-COS-freeze,1,5,1,0.6758709622743836,0.29438478862846484,0.41013130854234736,0.7475050396799474,0.5981255209221503,0.8600676337888808,0.3734773387590989
1717858559,COS-contrast-005-COS-noContrast,1,5,2,0.6239564162986015,0.3000408548384309,0.4052228775476371,0.7046664875532248,0.6539738707598456,0.8550903371298724,0.3623618898820755
1717858688,COS-contrast-005-COS-freeze,1,5,2,0.6335576761207692,0.24364651050723776,0.3519456914251159,0.724778604340745,0.56999137829187,0.8439398899278312,0.29764051400590635
1717865596,COS-contrast-005-COS-backbone,1,5,0,0.6839705271491814,0.34377138658940043,0.4575652571160296,0.7614240359871856,0.628716064032743,0.8655175776445285,0.44684668064014266
1717868514,COS-contrast-005-COS-backbone,1,5,1,0.6533062312277085,0.2908891162329024,0.4025431236075948,0.7237585179066487,0.6890556965717219,0.8758690939204041,0.34238303854709545
1717873017,COS-contrast-005-COS-backbone,1,5,0,0.682212167924334,0.3443106774131618,0.4576477469438141,0.7569045196699887,0.6164750057091197,0.868076633590406,0.45509948613106543
1717875942,COS-contrast-005-COS-backbone,1,5,1,0.6492180660115846,0.2868922436328667,0.3979352126477418,0.7191897483671149,0.6892660723217345,0.87395386142218,0.335780961847454
1717878871,COS-contrast-005-COS-backbone,1,5,2,0.6205182023524881,0.3044868341220405,0.4085158793718882,0.6985687342030681,0.6732004419737553,0.8587142236522215,0.36149182126519785
1717905602,COS-contrast-005-COS-backboneCos,1,5,0,0.6670369000694395,0.33074649484534224,0.44222046138443216,0.7284614259241811,0.5867420935557776,0.8815123295816256,0.46304560248446347
1717908504,COS-contrast-005-COS-backboneCos,1,5,1,0.6335945624372978,0.2921745078912939,0.39992733699130983,0.6905449694664125,0.6890251737546057,0.8864944479464913,0.3457096114257239
1717911402,COS-contrast-005-COS-backboneCos,1,5,2,0.6153677313801896,0.30543327467782405,0.4082397392921031,0.6887862095377842,0.6743418176940453,0.8627305281368811,0.3627929487883025
1717919686,COS-contrast-005-COS-backboneCos,1,5,0,0.6475505056013289,0.3164597216810695,0.42514829610205324,0.7016125029460981,0.6020865261570647,0.8825308253893924,0.43085210637443916
1717922756,COS-contrast-005-COS-backbone,1,5,0,0.672173903242652,0.33148689868904413,0.4440082588395837,0.7428123991197305,0.6372741332439956,0.8658778616903485,0.4280527585219275
1717925666,COS-contrast-005-COS-backbone,1,5,1,0.635582041352742,0.2792045644316479,0.3879755254271742,0.6971897865799561,0.7047753293332801,0.8781462639177621,0.32387532075250786
1717928580,COS-contrast-005-COS-backbone,1,5,2,0.605969113499255,0.3000758259816805,0.4013855700288953,0.6773162978492745,0.6739760514976636,0.8658938217104678,0.3551645508246014
1717951422,COS-contrast-backboneCos,1,5,0,0.6603959774192505,0.31932393842460866,0.43049088013618086,0.7206070393073908,0.5940951672548739,0.8789592604242807,0.44730948089296196
1717954369,COS-contrast-backboneCos,1,5,1,0.6506210181160966,0.2940099899577553,0.4050027521172859,0.7112818721309568,0.674026467128766,0.881816655837251,0.34793754386078396
1717954634,COS-contrast,1,5,0,0.6476992440495103,0.31104753779823147,0.4202679141349559,0.7033952280545855,0.5945147257034894,0.8807989374020158,0.4323117881847279
1717957348,COS-contrast-backboneCos,1,5,2,0.6149170452292128,0.3081610081313021,0.4105686531818077,0.6879593484045009,0.6595795243186237,0.8546048762928553,0.37354139110576573
1717957551,COS-contrast,1,5,1,0.6405721717284397,0.28763029988590894,0.39699951570344616,0.6985522581766093,0.6842772056953694,0.8824004124405317,0.3377481774524621
1717960468,COS-contrast,1,5,2,0.6080097116996581,0.30336654805104296,0.4047720257060234,0.6756530628605424,0.6545270541308078,0.8696698374702901,0.36800305426947916
1717986763,COS-contrast-backboneL2,1,5,0,0.6627607579572599,0.32432220892260977,0.43552171442561494,0.7220422114448622,0.574948093771474,0.8807329223961975,0.46580744458015494
1717989681,COS-contrast-backboneL2,1,5,1,0.6516759079690275,0.29763350529625454,0.40863512379759637,0.7103923970743496,0.6608768670110082,0.8849425626541096,0.35800398843382014
1717992578,COS-contrast-backboneL2,1,5,2,0.6160124085327617,0.3057412750838001,0.40865672163800465,0.6876148249383104,0.6385803696270285,0.8675454449106923,0.37908009029385586
1718012288,COS-contrast-backboneL2-contrast,1,5,0,0.6476209659704398,0.32440171446700133,0.43227253008343247,0.6982618329857531,0.6083774807902528,0.8847848952481207,0.43866439404066426
1718020649,COS-contrast-featureCos,1,5,0,0.6464932932452591,0.30973477742102523,0.4188152647474172,0.70165696239634,0.5932621204483509,0.8811529231969257,0.43390129127935906
1718021480,COS-contrast-featureL2,1,5,0,0.6747246724463983,0.32815436935747594,0.441556439305624,0.7505841235726537,0.6184837651290298,0.8600948248866889,0.4397086914956829
1718021488,COS-contrast-featureL1,1,5,0,0.6505856321302247,0.30732085705512746,0.41744896043881996,0.7092391248382186,0.5920349730034287,0.8763744618938152,0.42753109095686925
1718023585,COS-contrast-featureCos,1,5,1,0.642938096156206,0.28702472768847676,0.39687421311500387,0.7004950835558486,0.679207252414147,0.8848981418146549,0.3379335594305187
1718024446,COS-contrast-featureL1,1,5,1,0.6444743902209823,0.2804429162214125,0.39082040343429447,0.7063822237877326,0.6919153583217474,0.879566629074858,0.3250732324356098
1718024492,COS-contrast-featureL2,1,5,1,0.6554293791492118,0.2866930036878765,0.39890150332212293,0.7259438046058193,0.6896350611160378,0.8725689009728406,0.33425699123299746
